probeid,day,asn_v4,address_v4,address_v6,tagged_version,connectivity
11103,20160518,34524,185.18.57.250,2a02:d6c0:ffff:0:fa1a:67ff:fe4d:6cf4,system-v3,v4-v6-works
11106,20160518,31334,188.195.48.187,2a02:810d:a40:34:fa1a:67ff:fe4d:732b,system-v3,v4-v6-works
11108,20160518,3303,83.77.81.38,2a02:1205:34d5:1260:fa1a:67ff:fe4d:83dd,system-v3,v4-v6-works
11125,20160518,12991,,,system-v3,v4-v6-works
11141,20160518,760,,,system-v3,v4-v6-works
11150,20160518,15763,212.29.34.210,2a03:f580:7004:10:212:29:34:210,system-v3,v4-v6-works
11162,20160518,6848,78.22.94.228,2a02:1812:2504:ef00:fa1a:67ff:fe4d:6f28,system-v3,v4-v6-works
11166,20160518,28748,193.22.2.99,2001:650::fa1a:67ff:fe52:e529,system-v3,v4-v6-works
11171,20160518,7018,12.0.1.55,2001:1890:111d:1::5,system-v3,v4-v6-works
11185,20160518,680,139.18.11.1,2001:638:902:2000:fa1a:67ff:fe4d:76ab,system-v3,v4-v6-works
11189,20160518,5432,81.244.3.6,2a02:a03f:1a6b:a300:fa1a:67ff:fe4d:85f6,system-v3,v4-v6-works
11199,20160518,35244,,,system-v3,v4-v6-works
11202,20160518,44776,146.216.0.10,2a02:110:0:1::10,system-v3,v4-v6-works
11206,20160518,43341,213.211.195.38,2a03:5080:1:4:fa1a:67ff:fe4d:5926,system-v3,v4-v6-works
11215,20160518,10745,199.43.0.190,2001:500:4:10::190,system-v3,v4-v6-works
11217,20160518,34177,94.228.191.86,2001:ab8:250:5:fa1a:67ff:fe4d:773f,system-v3,v4-v6-works
11218,20160518,7514,210.198.22.236,2001:2f0:107:2:fa1a:67ff:fe4d:4cb1,system-v3,v4-v6-works
11220,20160518,3265,83.162.245.121,2001:981:f921:1:fa1a:67ff:fe4d:83ef,system-v3,v4-v6-works
11222,20160518,6848,84.193.42.155,2a02:1810:a51a:5700:fa1a:67ff:fe4d:7478,system-v3,v4-v6-works
11226,20160518,6720,,,system-v3,v4-v6-works
11243,20160518,12322,88.123.106.58,2a01:e35:87b6:a3a0:fa1a:67ff:fe4d:739f,system-v3,v4-v6-works
11253,20160518,39057,,,system-v3,v4-v6-works
11256,20160518,51090,185.77.194.66,2a03:5620:11:cc01::2,system-v3,v4-v6-works
11261,20160518,2500,203.178.129.61,2001:200:132:3:a2f3:c1ff:fec4:490a,system-v3,v4-v6-works
11297,20160518,7514,,,system-v3,v4-v6-works
11332,20160518,12768,46.147.59.181,2a02:2698:27:c709:fa1a:67ff:fe4d:82f3,system-v3,v4-v6-works
11341,20160518,42610,77.37.142.59,2a02:2168:234d:4900:fa1a:67ff:fe4d:7539,system-v3,v4-v6-works
11358,20160518,20845,92.249.150.58,2a01:368:1900:afff::2,system-v3,v4-v6-works
11361,20160518,48670,94.230.160.79,2a00:e9e0:f000:0:fa1a:67ff:fe4d:8985,system-v3,v4-v6-works
11405,20160518,8190,194.42.236.249,2a01:98:2000:13:fa1a:67ff:fe4d:7719,system-v3,v4-v6-works
11420,20160518,42541,193.104.135.58,2a03:5440:100:42:fa1a:67ff:fe4d:71ee,system-v3,v4-v6-works
11434,20160518,9031,213.219.156.26,2a02:578:85a9:0:fa1a:67ff:fe4d:6d1f,system-v3,v4-v6-works
11440,20160518,25365,195.190.136.249,2001:67c:2f24:21::249,system-v3,v4-v6-works
11456,20160518,42610,188.32.103.234,2a02:2168:115b:e500:fa1a:67ff:fe4d:6f3a,system-v3,v4-v6-works
11462,20160518,62251,185.35.220.26,2a00:e460:2a00:caff:ee::1ce,system-v3,v4-v6-works
11499,20160518,6848,213.118.55.113,2a02:1811:bc00:4800:fa1a:67ff:fe4d:8537,system-v3,v4-v6-works
11500,20160518,7922,73.150.238.226,2601:82:4280:3141:fa1a:67ff:fe4d:83f0,system-v3,v4-v6-works
11504,20160518,4739,203.122.212.220,2001:44b8:1af:9600:a2f3:c1ff:fec4:5701,system-v3,v4-v6-works
11506,20160518,5645,206.248.184.48,2607:f2c0:f00f:e100:fa1a:67ff:fe52:f2f2,system-v3,v4-v6-works
11513,20160518,7922,75.144.70.45,2601:410:4302:1cf0:fa1a:67ff:fe4d:800f,system-v3,v4-v6-works
11516,20160518,24958,213.129.66.97,2a00:1430:1100:ff01::6,system-v3,v4-v6-works
11523,20160518,6848,84.192.186.123,2a02:1810:bc0a:7a00:a2f3:c1ff:fec4:48f2,system-v3,v4-v6-works
11528,20160518,2914,204.2.134.10,2001:418:8405:f001:a2f3:c1ff:fe96:10a1,system-v3,v4-v6-works
11551,20160518,786,163.1.5.203,2001:630:441:905::cb,system-v3,v4-v6-works
11562,20160518,200163,,,system-v3,v4-v6-works
11563,20160518,199588,185.7.185.230,2a03:1f40:436:0:fa1a:67ff:fe4d:8190,system-v3,v4-v6-works
11572,20160518,3265,80.100.7.203,2001:984:a060:1:fa1a:67ff:fe4d:6ff7,system-v3,v4-v6-works
11573,20160518,6848,78.21.230.28,2a02:1812:c16:7b00:fa1a:67ff:fe4d:7207,system-v3,v4-v6-works
11576,20160518,5432,91.181.167.81,2a02:a03f:2690:9500:fa1a:67ff:fe4d:707e,system-v3,v4-v6-works
11577,20160518,5432,91.179.162.190,2a02:a03f:2e4b:9600:fa1a:67ff:fe4d:6ddc,system-v3,v4-v6-works
11578,20160518,6848,78.23.11.105,2a02:1812:1512:e000:fa1a:67ff:fe4d:7073,system-v3,v4-v6-works
11582,20160518,7922,73.157.111.210,2601:600:8200:93a3:fa1a:67ff:fe4d:74f1,system-v3,v4-v6-works
11598,20160518,49835,109.69.8.210,2a00:1508::210,system-v3,v4-v6-works
11600,20160518,30892,89.251.238.78,2a02:aa8:0:2001::10,system-v3,v4-v6-works
11602,20160518,30892,89.251.238.74,2a02:aa8:0:2000::10,system-v3,v4-v6-works
11606,20160518,8226,109.68.120.151,2001:4d00:10:7:109:68:120:151,system-v3,v4-v6-works
11617,20160518,59689,185.3.128.126,2a02:5cc0:0:1:fa1a:67ff:fe4d:7d60,system-v3,v4-v6-works
11621,20160518,58308,91.109.120.23,2a01:66c0::1:1261,system-v3,v4-v6-works
11632,20160518,12322,78.193.228.86,2a01:e34:ec1e:4560:fa1a:67ff:fe4d:73c4,system-v3,v4-v6-works
11634,20160518,11071,209.33.220.90,2604:2c00:0:109::2,system-v3,v4-v6-works
11635,20160518,1241,188.4.205.243,2a02:2149:8275:1b00:fa1a:67ff:fe4d:72fa,system-v3,v4-v6-works
11639,20160518,5432,91.176.238.147,2a02:a03f:406:5600:fa1a:67ff:fe4d:8923,system-v3,v4-v6-works
11663,20160518,5432,87.65.198.77,2a02:a03f:1843:2400:fa1a:67ff:fe4d:7327,system-v3,v4-v6-works
11671,20160518,3265,80.100.44.49,2001:980:996e:1:fa1a:67ff:fe4d:9397,system-v3,v4-v6-works
11690,20160518,1101,145.220.0.33,2001:67c:6ec:201:fa1a:67ff:fe4d:813d,system-v3,v4-v6-works
11698,20160518,1103,192.87.28.101,2001:610:511:3028:fa1a:67ff:fe4d:73de,system-v3,v4-v6-works
11703,20160518,5432,,,system-v3,v4-v6-works
11715,20160518,42610,37.204.167.155,2a02:2168:1d50:d700:fa1a:67ff:fe52:f304,system-v3,v4-v6-works
11729,20160518,12322,78.234.84.151,2a01:e34:eea5:4971:fa1a:67ff:fe4d:76ef,system-v3,v4-v6-works
11734,20160518,38719,27.54.95.253,2407:4c00:0:aaa1::2,system-v3,v4-v6-works
11738,20160518,6848,81.83.248.134,2a02:1810:150f:4000:fa1a:67ff:fe4d:76a7,system-v3,v4-v6-works
11742,20160518,60036,185.61.112.146,2a04:ebc0:766:111:fa1a:67ff:fe4d:8031,system-v3,v4-v6-works
11745,20160518,11071,64.255.95.122,2604:2c00:0:402::2,system-v3,v4-v6-works
11753,20160518,45164,202.36.163.2,2001:df5:b000:21:fa1a:67ff:fe4d:8035,system-v3,v4-v6-works
11758,20160518,1759,80.220.236.68,2001:2003:f0ec:4440:fa1a:67ff:fe4d:78f3,system-v3,v4-v6-works
11765,20160518,7922,,,system-v3,v4-v6-works
11768,20160518,12322,78.238.122.61,2a01:e34:eee7:a3d0:fa1a:67ff:fe4d:7cb6,system-v3,v4-v6-works
11774,20160518,45637,,,system-v3,v4-v6-works
11790,20160518,12322,78.212.88.167,2a01:e34:ed45:8a70:a2f3:c1ff:fec4:381a,system-v3,v4-v6-works
11804,20160518,32440,,,system-v3,v4-v6-works
11812,20160518,7922,68.34.126.162,2601:405:c100:c571:fa1a:67ff:fe4d:87c8,system-v3,v4-v6-works
11813,20160518,8468,84.45.155.58,2001:4d48:ad00:547a:fa1a:67ff:fe4d:869e,system-v3,v4-v6-works
11819,20160518,3320,93.203.97.79,2003:75:2f2f:5000:fa1a:67ff:fe4d:879c,system-v3,v4-v6-works
11820,20160518,21195,83.241.250.9,2a00:d90:a:28::2,system-v3,v4-v6-works
11828,20160518,12322,78.208.19.19,2a01:e34:ed01:3130:fa1a:67ff:fe4d:8042,system-v3,v4-v6-works
11854,20160518,3265,83.161.146.203,2001:980:94fe:1:fa1a:67ff:fe4d:7613,system-v3,v4-v6-works
11857,20160518,7922,73.75.24.176,2601:246:4102:d32:fa1a:67ff:fe4d:78f2,system-v3,v4-v6-works
11863,20160518,31334,31.16.52.17,2a02:8108:4240:c68:fa1a:67ff:fe4d:78f7,system-v3,v4-v6-works
11874,20160518,15836,,,system-v3,v4-v6-works
11877,20160518,57329,31.31.44.97,2a06:d440:1:442:fa1a:67ff:fe4d:7533,system-v3,v4-v6-works
11909,20160518,201701,185.66.195.55,2a03:2260:120:300:a2f3:c1ff:fec4:5e6d,system-v3,v4-v6-works
11914,20160518,13037,82.68.101.238,2a02:8010:e001:1:a2f3:c1ff:fec4:5e73,system-v3,v4-v6-works
11918,20160518,27647,74.115.49.249,2620:11c:3:100:a2f3:c1ff:fec4:5ed2,system-v3,v4-v6-works
11923,20160518,16086,85.23.221.243,2001:14ba:1cf3:7300:a2f3:c1ff:fec4:48d8,system-v3,v4-v6-works
11942,20160518,60351,185.21.164.5,2a00:8140:1000:2::2,system-v3,v4-v6-works
11950,20160518,3215,90.113.46.141,2a01:cb1d:8118:8900:a2f3:c1ff:fec4:5cbe,system-v3,v4-v6-works
11963,20160518,3265,212.238.137.151,2001:984:d1f5:1:a2f3:c1ff:fec4:4928,system-v3,v4-v6-works
11967,20160518,852,154.5.165.154,2001:569:7398:3400:a2f3:c1ff:fec4:4af5,system-v3,v4-v6-works
11974,20160518,3320,84.170.91.174,2003:70:ce21:168:a2f3:c1ff:fec4:491f,system-v3,v4-v6-works
11989,20160518,7922,67.180.85.57,2601:647:4280:980:a2f3:c1ff:fec4:5acd,system-v3,v4-v6-works
11990,20160518,20880,82.119.21.166,2a02:2450:1024:41c:a2f3:c1ff:fec4:5abc,system-v3,v4-v6-works
12009,20160518,6848,178.116.85.186,2a02:1811:b735:eb00:a2f3:c1ff:fec4:3aca,system-v3,v4-v6-works
12012,20160518,7922,73.226.101.55,2601:81:4100:a91d:a2f3:c1ff:fec4:432a,system-v3,v4-v6-works
12015,20160518,41090,,,system-v3,v4-v6-works
12034,20160518,8422,,,system-v3,v4-v6-works
12060,20160518,7922,71.194.63.157,2601:240:4600:40c0:a2f3:c1ff:fec4:5f7f,system-v3,v4-v6-works
12070,20160518,7922,24.125.118.23,2601:c3:4302:f501:a2f3:c1ff:fec4:5cbb,system-v3,v4-v6-works
12093,20160518,16796,216.73.79.42,2620:b0::a2f3:c1ff:fec4:410a,system-v3,v4-v6-works
12100,20160518,22773,24.251.65.10,2600:8800:6100:11:a2f3:c1ff:fec4:425f,system-v3,v4-v6-works
12105,20160518,22773,68.226.122.102,2600:8800:7600:6cc:a2f3:c1ff:fec4:4877,system-v3,v4-v6-works
12120,20160518,137,192.167.213.94,2001:760:2e01:f:a2f3:c1ff:fec4:3b48,system-v3,v4-v6-works
12124,20160518,40788,108.168.23.125,2600:16f6:ca81:77d1:a2f3:c1ff:fec4:3ac2,system-v3,v4-v6-works
12139,20160518,48642,,,system-v3,v4-v6-works
12143,20160518,11426,107.13.61.7,2606:a000:4a80:92:a2f3:c1ff:fec4:473e,system-v3,v4-v6-works
12146,20160518,7018,108.195.89.236,2602:306:cc35:9ec0:a2f3:c1ff:fec4:3ac9,system-v3,v4-v6-works
12160,20160518,6057,201.217.150.154,2800:af:c9d9:969a:fa1a:67ff:fe4d:7659,system-v3,v4-v6-works
12162,20160518,3243,85.243.93.212,2001:8a0:67dc:5601:a2f3:c1ff:fec4:4dc8,system-v3,v4-v6-works
12166,20160518,7922,98.226.49.33,2601:245:c000:d59b:fa1a:67ff:fe4d:74a7,system-v3,v4-v6-works
12180,20160518,7922,71.228.228.162,2601:482:4300:5670:fa1a:67ff:fe52:e6c7,system-v3,v4-v6-works
12197,20160518,9431,130.216.38.60,2001:df0:0:2006:fa1a:67ff:fe4d:82db,system-v3,v4-v6-works
12205,20160518,3741,,,system-v3,v4-v6-works
12211,20160518,8422,81.173.192.100,2001:4dd0:200:402::8422,system-v3,v4-v6-works
12219,20160518,62416,185.32.189.9,2a00:c560::9,system-v3,v4-v6-works
12220,20160518,21034,195.32.69.197,2a00:1be0:0:99::197,system-v3,v4-v6-works
12258,20160518,3265,82.161.119.27,2001:980:788f:1:a2f3:c1ff:fec4:4d7c,system-v3,v4-v6-works
12264,20160518,3320,93.220.112.147,2003:45:4b39:8f00:a2f3:c1ff:fec4:5e03,system-v3,v4-v6-works
12279,20160518,3249,84.50.126.196,2001:7d0:8408:356d:a2f3:c1ff:fec4:5dc9,system-v3,v4-v6-works
12291,20160518,49866,193.19.136.253,2001:67c:164:200:a2f3:c1ff:fea6:7870,system-v3,v4-v6-works
12298,20160518,3320,79.245.35.135,2003:88:6834:8000:a2f3:c1ff:fec4:49bd,system-v3,v4-v6-works
12300,20160518,18779,50.117.26.108,2607:f358:1:fffe:a2f3:c1ff:fea6:7881,system-v3,v4-v6-works
12333,20160518,2119,82.164.53.58,2001:4664:9ffa:0:a2f3:c1ff:fec4:3fc3,system-v3,v4-v6-works
12335,20160518,198435,212.18.243.120,2a00:78c0:0:1:a2f3:c1ff:fec4:3ac7,system-v3,v4-v6-works
12338,20160518,198002,149.255.83.11,2a03:1180:0:ffff:a2f3:c1ff:fec4:46fa,system-v3,v4-v6-works
12344,20160518,30983,196.200.131.136,2001:4310:110:1:a2f3:c1ff:fec4:473f,system-v3,v4-v6-works
12360,20160518,12322,88.184.60.174,2a01:e35:8b83:cae0:fa1a:67ff:fe4d:8506,system-v3,v4-v6-works
12367,20160518,31170,82.113.164.137,2a02:2b38:4:403:fa1a:67ff:fe4d:8644,system-v3,v4-v6-works
12372,20160518,4739,118.208.200.229,2001:44b8:5138:7600:fa1a:67ff:fe4d:8636,system-v3,v4-v6-works
12378,20160518,20712,81.187.237.237,2001:8b0:12:98:fa1a:67ff:fe4d:827b,system-v3,v4-v6-works
12383,20160518,16395,198.181.199.22,2620:19:4000:50:fa1a:67ff:fe4d:73ee,system-v3,v4-v6-works
12404,20160518,58620,,,system-v3,v4-v6-works
12413,20160518,4826,124.243.144.2,2402:7800:ff01:401:fa1a:67ff:fe52:e25b,system-v3,v4-v6-works
12415,20160518,18210,,,system-v3,v4-v6-works
12439,20160518,12322,,,system-v3,v4-v6-works
12441,20160518,9464,110.164.171.120,2001:3c8:9009:150:a2f3:c1ff:fec4:44e0,system-v3,v4-v6-works
12451,20160518,12414,37.208.115.194,2a00:c7c0:0:1260::194,system-v3,v4-v6-works
12488,20160518,20712,46.250.252.154,2001:8b0:1633:1:a2f3:c1ff:fec4:55d1,system-v3,v4-v6-works
12493,20160518,3265,,,system-v3,v4-v6-works
12503,20160518,49800,,,system-v3,v4-v6-works
12527,20160518,25309,194.116.126.42,2001:7f8:23:78:a2f3:c1ff:fec4:5bd6,system-v3,v4-v6-works
12535,20160518,15497,62.149.31.151,2a03:6300:0:12:0:61:746c:6173,system-v3,v4-v6-works
12538,20160518,7922,24.91.203.228,2601:194:8100:2a32:a2f3:c1ff:fec4:559d,system-v3,v4-v6-works
12546,20160518,7922,73.138.152.34,2601:580:4102:f319:a2f3:c1ff:fec4:4db3,system-v3,v4-v6-works
12554,20160518,29442,195.140.176.58,2a02:cac0:0:2:a2f3:c1ff:fec4:49da,system-v3,v4-v6-works
12566,20160518,7922,73.142.157.135,2601:18d:8600:5301:fa1a:67ff:fe4d:774a,system-v3,v4-v6-works
12569,20160518,196705,,,system-v3,v4-v6-works
12582,20160518,42610,,,system-v3,v4-v6-works
12588,20160518,7922,50.134.136.177,2601:281:8203:8bb0:fa1a:67ff:fe4d:843d,system-v3,v4-v6-works
12599,20160518,35434,,,system-v3,v4-v6-works
12620,20160518,7922,50.171.110.58,2601:2c7:202:acdb:fa1a:67ff:fe52:f22d,system-v3,v4-v6-works
12621,20160518,7922,67.180.173.3,2601:648:4300:491d:fa1a:67ff:fe52:e64c,system-v3,v4-v6-works
12630,20160518,42610,109.173.96.10,2a02:2168:1266:1400:fa1a:67ff:fe4d:7c7d,system-v3,v4-v6-works
12649,20160518,7922,24.131.253.5,2601:543:c000:8285:fa1a:67ff:fe4d:51cc,system-v3,v4-v6-works
12652,20160518,7922,73.53.39.134,2601:600:9101:9db0:fa1a:67ff:fe4d:51cd,system-v3,v4-v6-works
12668,20160518,7922,73.86.84.157,2601:14c:4480:35:a2f3:c1ff:fec4:4a1b,system-v3,v4-v6-works
12673,20160518,7922,73.135.213.229,2601:153:800:7c4e:a2f3:c1ff:fec4:4a48,system-v3,v4-v6-works
12677,20160518,7922,50.173.23.197,2601:200:4100:2672:fa1a:67ff:fe4d:76a0,system-v3,v4-v6-works
12685,20160518,7922,73.138.222.62,2601:582:4200:3209:fa1a:67ff:fe4d:747e,system-v3,v4-v6-works
12686,20160518,7922,67.189.179.64,2601:184:c501:1fd3:fa1a:67ff:fe4d:7229,system-v3,v4-v6-works
12692,20160518,10796,98.31.17.102,2605:a000:111e:403a:fa1a:67ff:fe4d:8788,system-v3,v4-v6-works
12707,20160518,8767,88.217.180.134,2001:a61:3022:bc01:fa1a:67ff:fe4d:8818,system-v3,v4-v6-works
12722,20160518,1853,,,system-v3,v4-v6-works
12724,20160518,5539,193.149.48.133,2001:608:4:0:a2f3:c1ff:fec4:5aaf,system-v3,v4-v6-works
12735,20160518,20001,75.80.204.234,2605:e000:110f:3a9:a2f3:c1ff:fec4:3997,system-v3,v4-v6-works
12739,20160518,11351,68.175.141.202,2604:6000:1402:8097:a2f3:c1ff:fec4:5c23,system-v3,v4-v6-works
12750,20160518,28875,185.104.16.33,2a00:f740:100:0:a2f3:c1ff:fec4:3fe7,system-v3,v4-v6-works
12751,20160518,1241,,,system-v3,v4-v6-works
12762,20160518,1241,178.128.117.54,2a02:214d:8249:e300:a2f3:c1ff:fec4:46a7,system-v3,v4-v6-works
12786,20160518,38883,115.146.72.177,2402:7400:6009:51:a2f3:c1ff:fec4:39ef,system-v3,v4-v6-works
12807,20160518,8632,83.222.47.158,2a02:678:1be:f400:a2f3:c1ff:fec4:59d1,system-v3,v4-v6-works
12808,20160518,10881,200.238.128.160,2801:82:0:2:a2f3:c1ff:fec4:47c6,system-v3,v4-v6-works
12809,20160518,13319,209.87.249.16,2607:f0b0:f:2:a2f3:c1ff:fec4:4811,system-v3,v4-v6-works
12823,20160518,35236,109.205.72.254,2a00:1238:0:101:a2f3:c1ff:fec4:4431,system-v3,v4-v6-works
12827,20160518,1241,77.49.8.249,2a02:214c:8007:fd01:a2f3:c1ff:fec4:5b3a,system-v3,v4-v6-works
12834,20160518,2119,80.212.12.144,2001:4641:62b2:0:fa1a:67ff:fe4d:526d,system-v3,v4-v6-works
12839,20160518,50392,193.106.147.252,2a00:fc00:e000:98:a2f3:c1ff:fec4:6d26,system-v3,v4-v6-works
12853,20160518,7922,73.181.14.238,2601:282:701:a100:a2f3:c1ff:fec4:3a97,system-v3,v4-v6-works
12857,20160518,199664,185.49.141.4,2a04:b900:0:100:a2f3:c1ff:fec4:531d,system-v3,v4-v6-works
12867,20160518,7106,,,system-v3,v4-v6-works
12870,20160518,42189,77.240.103.203,2a00:1aa8:0:b000:fa1a:67ff:fe4d:8597,system-v3,v4-v6-works
12874,20160518,42189,77.240.96.185,2a00:1aa8:11:3100:fa1a:67ff:fe4d:8ae1,system-v3,v4-v6-works
12877,20160518,28681,193.201.116.249,2001:67c:5e8:fe:fa1a:67ff:fe4d:85bc,system-v3,v4-v6-works
12888,20160518,6730,84.226.74.118,2001:1715:4e24:a762:fa1a:67ff:fe4d:76dc,system-v3,v4-v6-works
12902,20160518,16086,,,system-v3,v4-v6-works
12904,20160518,1887,148.81.198.150,2a00:1488:241:1::2,system-v3,v4-v6-works
12919,20160518,3215,86.252.31.19,2a01:cb08:59:c00:a2f3:c1ff:fec4:5b50,system-v3,v4-v6-works
12920,20160518,7922,173.167.0.106,2601:401:4:3000:a2f3:c1ff:fec4:479f,system-v3,v4-v6-works
12980,20160518,6799,,,system-v3,v4-v6-works
12983,20160518,199993,,,system-v3,v4-v6-works
12984,20160518,7922,76.21.40.36,2601:645:8200:e95d:a2f3:c1ff:fec4:47b3,system-v3,v4-v6-works
12992,20160518,5408,83.212.128.124,2001:648:2e80:11:a2f3:c1ff:fec4:4bb8,system-v3,v4-v6-works
12993,20160518,202042,185.6.78.96,2a03:e40:2a:fffd:a2f3:c1ff:fec4:479c,system-v3,v4-v6-works
12997,20160518,6799,2.86.194.64,2a02:587:110e:2d00:fa1a:67ff:fe4d:6c6c,system-v3,v4-v6-works
13001,20160518,51349,,,system-v3,v4-v6-works
13005,20160518,6661,88.207.141.161,2001:7e8:c691:f01:a2f3:c1ff:fec4:5b42,system-v3,v4-v6-works
13010,20160518,5408,195.130.109.139,2001:648:2330:79:a2f3:c1ff:fec4:3bf6,system-v3,v4-v6-works
13028,20160518,61006,37.252.112.249,2a00:d740::4:1234,system-v3,v4-v6-works
13029,20160518,4788,60.53.28.166,2001:e68:5430:a9ec:a2f3:c1ff:fec4:3ffc,system-v3,v4-v6-works
13049,20160518,3320,93.220.108.159,2003:45:4b26:9501:a2f3:c1ff:fec4:4d34,system-v3,v4-v6-works
13057,20160518,8708,5.12.21.225,2a02:2f0b:813b:7800:a2f3:c1ff:fec4:3bcf,system-v3,v4-v6-works
13066,20160518,6661,194.154.195.83,2001:7e8:8001:101::3,system-v3,v4-v6-works
13070,20160518,7922,,,system-v3,v4-v6-works
13071,20160518,31334,,,system-v3,v4-v6-works
13074,20160518,6866,77.69.63.253,2001:8f0:a700:1b00:a2f3:c1ff:fec4:4947,system-v3,v4-v6-works
13079,20160518,31334,91.64.75.48,2a02:8109:8140:10e0:a2f3:c1ff:fec4:4773,system-v3,v4-v6-works
13085,20160518,20712,81.2.96.250,2001:8b0:fa77:de86:a2f3:c1ff:fec4:645e,system-v3,v4-v6-works
13086,20160518,680,131.188.24.12,2001:638:a001:3ef1:baad:f00d:0:6eb,system-v3,v4-v6-works
13106,20160518,3320,217.233.228.42,2003:7a:b09:8001:a2f3:c1ff:fec4:3a96,system-v3,v4-v6-works
13114,20160518,36914,41.89.1.251,2c0f:fe08:13:1:fa1a:67ff:fe4d:7493,system-v3,v4-v6-works
13120,20160518,7922,70.88.254.62,2601:184:4500:7f00:fa1a:67ff:fe4d:897a,system-v3,v4-v6-works
13124,20160518,15695,37.26.226.46,2a00:cb8:49:bb::46,system-v3,v4-v6-works
13127,20160518,15695,74.122.108.46,2607:a800:917:bb::46,system-v3,v4-v6-works
13131,20160518,7922,98.225.183.175,2601:46:c602:c4a0:fa1a:67ff:fe4d:76e2,system-v3,v4-v6-works
13132,20160518,10566,,,system-v3,v4-v6-works
13137,20160518,15695,74.122.110.46,2607:a800:202:bb::46,system-v3,v4-v6-works
13182,20160518,10566,,,system-v3,v4-v6-works
13191,20160518,7922,73.158.252.38,2601:647:4200:30f3:a2f3:c1ff:fec4:3a02,system-v3,v4-v6-works
13193,20160518,29562,46.237.206.33,2a02:8071:a9e:e300:a2f3:c1ff:fec4:518e,system-v3,v4-v6-works
13198,20160518,48344,91.207.16.58,2001:67c:140:140f::2,system-v3,v4-v6-works
13200,20160518,25234,81.95.104.148,2a02:4a8:ac24:121:a2f3:c1ff:fec4:489b,system-v3,v4-v6-works
13202,20160518,4150,162.218.2.45,2607:f4e0:600:101::45,system-v3,v4-v6-works
13209,20160518,12322,88.177.115.91,2a01:e35:8b17:35b0:a2f3:c1ff:fec4:48a0,system-v3,v4-v6-works
13210,20160518,35600,185.56.176.2,2a02:5520:ffff:0:a2f3:c1ff:fec4:485e,system-v3,v4-v6-works
13213,20160518,209,75.175.99.219,2602:4b:af63:db00:a2f3:c1ff:fec4:7014,system-v3,v4-v6-works
13253,20160518,7922,73.15.233.38,2601:646:8380:19c8:a2f3:c1ff:fec4:3c3c,system-v3,v4-v6-works
13267,20160518,8820,217.144.137.126,2a02:a00::fffd:0:0:126,system-v3,v4-v6-works
13271,20160518,49604,217.146.65.59,2a02:29e8:700:0:3::59,system-v3,v4-v6-works
13282,20160518,12902,217.77.157.242,2001:9c0:1:600:a2f3:c1ff:fec4:5eff,system-v3,v4-v6-works
13284,20160518,20766,80.67.179.37,2001:910:1325:1337:a2f3:c1ff:fec4:5ee6,system-v3,v4-v6-works
13298,20160518,15772,217.20.191.2,2a01:6b0:0:3:a2f3:c1ff:fec4:5d43,system-v3,v4-v6-works
13299,20160518,37100,,,system-v3,v4-v6-works
13302,20160518,3320,217.93.120.113,2003:87:4e21:601d:a2f3:c1ff:fec4:3be1,system-v3,v4-v6-works
13308,20160518,9143,84.28.191.17,2001:1c05:200:e000:a2f3:c1ff:fec4:48af,system-v3,v4-v6-works
13311,20160518,16409,38.103.8.29,2001:550:102:1::2,system-v3,v4-v6-works
13317,20160518,12322,88.169.96.33,2a01:e35:8a96:210:a2f3:c1ff:fec4:6a6c,system-v3,v4-v6-works
13351,20160518,6799,2.84.10.189,2a02:580:8f00:4502:fa1a:67ff:fe4d:8592,system-v3,v4-v6-works
13358,20160518,3265,83.160.97.249,2001:980:74d0:1:fa1a:67ff:fe4d:8810,system-v3,v4-v6-works
13371,20160518,5432,81.247.154.183,2a02:a03f:12c4:9700:fa1a:67ff:fe4d:8878,system-v3,v4-v6-works
13389,20160518,23655,202.124.104.220,2406:e001:1:2401:fa1a:67ff:fe4d:6c66,system-v3,v4-v6-works
13404,20160518,59105,,,system-v3,v4-v6-works
13407,20160518,12322,88.177.203.202,2a01:e35:8b1c:bca0:a2f3:c1ff:fec4:5f4e,system-v3,v4-v6-works
13411,20160518,30889,194.177.50.29,2a01:6d8:700:1:a2f3:c1ff:fec4:3fea,system-v3,v4-v6-works
13415,20160518,3320,,,system-v3,v4-v6-works
13420,20160518,5607,,,system-v3,v4-v6-works
13430,20160518,6805,77.10.66.220,2a02:3101:603:500:a2f3:c1ff:fec4:5ad0,system-v3,v4-v6-works
13431,20160518,3320,87.149.127.172,2003:df:ebce:b69b:a2f3:c1ff:fec4:5ab9,system-v3,v4-v6-works
13434,20160518,20712,81.187.199.50,2001:67c:2e80:80:a2f3:c1ff:fec4:5ab4,system-v3,v4-v6-works
13436,20160518,57068,146.0.64.78,2a01:ae80:20:1:a2f3:c1ff:fec4:48a3,system-v3,v4-v6-works
13439,20160518,12322,78.241.156.139,2a01:e34:ef19:c8b0:a2f3:c1ff:fec4:48b5,system-v3,v4-v6-works
13443,20160518,21131,193.108.170.133,2001:67c:29e0:1:a2f3:c1ff:fec4:4840,system-v3,v4-v6-works
13453,20160518,48294,91.194.47.2,2a02:5d80:305:1001:a2f3:c1ff:fec4:47c7,system-v3,v4-v6-works
13469,20160518,30889,194.177.42.181,2a01:6d8:200:1:a2f3:c1ff:fec4:4342,system-v3,v4-v6-works
